"","x"
"1314",13273.0927734375
"1315",170.658157348633
"1316",84.0889739990234
"1317",1580.72021484375
"1318",1816.95861816406
"1319",8833.0048828125
"1320",449.734649658203
"1321",14001.693359375
"1322",29496.69140625
"1323",30194.533203125
"1324",16184.931640625
"1325",1693.66174316406
"1326",41658.70703125
"1327",8360.091796875
"1328",4608.5537109375
"1329",1243.41442871094
"1330",8026.84716796875
"1331",27296.767578125
"1332",28976.7109375
"1333",17448.8046875
"1334",13185.697265625
"1335",30184.224609375
"1336",516.349426269531
"1337",31102.87890625
"1338",4941.349609375
"1339",5614.70947265625
"1340",19326.4296875
"1341",5150.83837890625
"1342",2822.1318359375
"1343",1880.55200195312
"1344",1748.20227050781
"1345",1552.29406738281
"1346",8229.2607421875
"1347",5474.2177734375
"1348",1936.26428222656
"1349",5105.20068359375
"1350",3142.32861328125
"1351",20156.173828125
"1352",8146.6240234375
"1353",43499.296875
"1354",448.694213867188
"1355",8150.38916015625
"1356",7866.029296875
"1357",5546.28125
"1358",31839.04296875
"1359",3381.62963867188
"1360",1327.42102050781
"1361",778.446472167969
"1362",6561.33837890625
"1363",5197.31689453125
"1364",6990.75927734375
"1365",16132.294921875
"1366",24799.361328125
"1367",8592.0517578125
"1368",12658.0302734375
"1369",17330.1875
"1370",26705.490234375
"1371",13761.91015625
"1372",25220.6484375
"1373",13675.048828125
"1374",14939.7001953125
"1375",38296.6015625
"1376",409.583892822266
"1377",26709.80078125
"1378",6964.2744140625
"1379",47782.82421875
"1380",21079.09765625
"1381",12035.3251953125
"1382",303.216094970703
"1383",56955.8984375
"1384",3590.36547851562
"1385",9077.2802734375
"1386",15294.6357421875
"1387",3602.01684570312
"1388",7306.41064453125
"1389",11419.939453125
"1390",22842.396484375
"1391",31713.166015625
"1392",8885.041015625
"1393",7555.9755859375
"1394",48309.4140625
"1395",3264.17114257812
"1396",678.783752441406
"1397",8768.4462890625
"1398",8827.498046875
"1399",7472.806640625
"1400",30169.12890625
"1401",37627.87890625
"1402",3484.26782226562
"1403",178.841995239258
"1404",1820.19873046875
"1405",9484.58984375
"1406",445.651611328125
"1407",1669.38720703125
"1408",171.469039916992
"1409",866.850830078125
"1410",22564.14453125
"1411",5471.2978515625
"1412",518.097412109375
"1413",7197.64453125
"1414",11558.248046875
"1415",4123.18896484375
"1416",1676.86596679688
"1417",318.361572265625
"1418",9197.3515625
"1419",15721.044921875
"1420",8151.54541015625
"1421",14233.005859375
"1422",16324.92578125
"1423",26155.044921875
"1424",513.080505371094
"1425",6211.57568359375
"1426",22401.123046875
"1427",8451.4599609375
"1428",19364.6171875
"1429",986.889343261719
"1430",324.926300048828
"1431",1110.25476074219
"1432",1779.45629882812
"1433",4630.91748046875
"1434",35019.6484375
"1435",6468.8291015625
"1436",358.027526855469
"1437",211.416488647461
"1438",27472.529296875
"1439",71.2421035766602
"1440",3434.8994140625
"1441",9058.9716796875
"1442",2861.61352539062
"1443",210.439895629883
"1444",3523.45629882812
"1445",932.948181152344
"1446",11707.763671875
"1447",8552.279296875
"1448",759.372131347656
"1449",15988.9833984375
"1450",1382.35522460938
"1451",1518.48754882812
"1452",2581.517578125
"1453",8323.2607421875
"1454",8827.4619140625
"1455",4340.4091796875
"1456",2774.83715820312
"1457",1244.86206054688
"1458",23210.181640625
"1459",16187.57421875
"1460",6914.40869140625
"1461",12339.1650390625
"1462",38966.9453125
"1463",3135.86987304688
"1464",15852.0693359375
"1465",11170.9921875
"1466",30901.25390625
"1467",1515.94799804688
"1468",1320.02612304688
"1469",10543.1181640625
"1470",58945.8984375
"1471",6165.4560546875
"1472",44893.40234375
"1473",6775.38330078125
"1474",13923.9814453125
"1475",48175.46484375
"1476",14194.962890625
"1477",17047.9921875
"1478",7581.1328125
"1479",5891.0966796875
"1480",12134.583984375
"1481",14532.66015625
"1482",5232.46923828125
"1483",18398.205078125
"1484",18952.34375
"1485",24606.55078125
"1486",6432.9404296875
"1487",24880.248046875
"1488",2131.54125976562
"1489",16165.8037109375
"1490",4569.6865234375
"1491",1771.00549316406
"1492",5966.1162109375
"1493",10153.4638671875
"1494",11282.3623046875
"1495",4379.8828125
"1496",31931.00390625
"1497",15822.1474609375
"1498",8020.57080078125
"1499",2938.6767578125
"1500",10958.7880859375
"1501",4896.77099609375
"1502",5587.69482421875
"1503",7616.8115234375
"1504",17136.02734375
"1505",14171.232421875
"1506",92316.5
"1507",36336.12109375
"1508",8116.58984375
"1509",2470.25561523438
"1510",2393.4873046875
"1511",395.664978027344
"1512",19746.453125
"1513",14301.7138671875
"1514",12458.720703125
"1515",11113.1142578125
"1516",37281.546875
"1517",16656.93359375
"1518",19394.3203125
"1519",5380.81982421875
"1520",60369.9296875
"1521",9861.9677734375
"1522",37965.8671875
"1523",2885.79028320312
"1524",10391.12890625
"1525",96340.7890625
"1526",24167.57421875
"1527",12496.93359375
"1528",5782.466796875
"1529",155.01416015625
"1530",1461.57666015625
"1531",930.092956542969
"1532",31722.224609375
"1533",178.015701293945
"1534",1297.00952148438
"1535",7723.98583984375
"1536",1283.45239257812
"1537",3367.34033203125
"1538",558.709289550781
"1539",454.503814697266
"1540",4590.46337890625
"1541",7726.4150390625
"1542",7846.50830078125
"1543",3564.48120117188
"1544",16795.5859375
"1545",4981.98388671875
"1546",1604.330078125
"1547",42538.56640625
"1548",21616.5078125
"1549",342.973388671875
"1550",6826.3779296875
"1551",1597.28137207031
"1552",8285.8427734375
"1553",7063.64794921875
"1554",4711.6181640625
"1555",2496.04467773438
"1556",2431.50537109375
"1557",19142.431640625
"1558",4846.5654296875
"1559",1012.80224609375
"1560",9300.3642578125
"1561",3723.14111328125
"1562",3550.92993164062
"1563",5567.2294921875
"1564",4744.97412109375
"1565",8353.8251953125
"1566",1830.94677734375
"1567",1475.24182128906
"1568",985.473754882812
"1569",567.253540039062
"1570",771.786743164062
"1571",5449.03515625
"1572",9393.505859375
"1573",38.3385620117188
"1574",892.073852539062
"1575",293.527435302734
"1576",161.887847900391
"1577",676.236633300781
"1578",34902.4921875
"1579",41046.2109375
"1580",18037.0546875
"1581",6207.32421875
"1582",3862.37719726562
"1583",11190.8759765625
"1584",353.309509277344
"1585",26648.564453125
"1586",17589.275390625
"1587",7542.298828125
"1588",20929.19921875
"1589",20611.951171875
"1590",19907.392578125
"1591",26702.603515625
"1592",22059.515625
"1593",3962.01806640625
"1594",3702.94116210938
"1595",7942.5283203125
"1596",624.195678710938
"1597",19255.720703125
"1598",22898.8046875
"1599",7609.3095703125
"1600",897.007080078125
"1601",39212.31640625
"1602",12522.8037109375
"1603",18451.958984375
"1604",20946.830078125
"1605",11837.0771484375
"1606",2354.83935546875
"1607",4037.71923828125
"1608",27185.11328125
"1609",18881.08984375
"1610",75353.1171875
"1611",23694.92578125
"1612",14033.4833984375
"1613",12096.11328125
"1614",2915.68139648438
"1615",28260.494140625
"1616",27539.595703125
"1617",927.864868164062
"1618",6117.87646484375
"1619",29473.236328125
"1620",23044.328125
"1621",18277.818359375
"1622",9214.919921875
"1623",7336.62255859375
"1624",2825.49951171875
"1625",8085.1171875
"1626",62142.390625
"1627",8097.19775390625
"1628",5792.57568359375
"1629",9747.69140625
"1630",3244.7060546875
"1631",4875.16064453125
"1632",5310.3212890625
"1633",42225.44140625
"1634",2477.32006835938
"1635",80264.265625
"1636",5914.28173828125
"1637",2381.87719726562
"1638",11818.5439453125
"1639",275.539245605469
"1640",16080.7294921875
"1641",2688.01879882812
"1642",6898.64208984375
"1643",13797.8447265625
"1644",996.882141113281
"1645",35500.4765625
"1646",3822.57592773438
"1647",17362.28125
"1648",13024.4619140625
"1649",1072.43469238281
"1650",16456.044921875
"1651",6578.19384765625
"1652",1057.35034179688
"1653",25226.15625
"1654",12478.4482421875
"1655",29452.65234375
"1656",7953.0771484375
"1657",11801.3310546875
"1658",31535.630859375
"1659",31698.361328125
"1660",51365.93359375
"1661",21466.283203125
"1662",7652.80322265625
"1663",20550.89453125
"1664",10509.3486328125
"1665",92.5074920654297
"1666",17912.775390625
"1667",4235.6552734375
"1668",2860.49584960938
"1669",21663.66015625
"1670",15861.8359375
"1671",1814.76489257812
"1672",966.027038574219
"1673",11472.9619140625
"1674",4086.42211914062
"1675",19956.626953125
"1676",7040.85205078125
"1677",5783.7021484375
"1678",4902.4638671875
"1679",32758.03125
"1680",114762.421875
"1681",24248.13671875
"1682",12482.1357421875
"1683",14749.1142578125
"1684",12852.244140625
"1685",5014.63427734375
"1686",10430.4453125
"1687",5938.8076171875
"1688",8705.1787109375
"1689",7441.1005859375
"1690",31261.703125
"1691",19634.466796875
"1692",12201.873046875
"1693",20458.556640625
"1694",6883.345703125
"1695",10713.1640625
"1696",14423.533203125
"1697",23458.568359375
"1698",19324.55078125
"1699",7111.33447265625
"1700",1938.52551269531
"1701",11296.6279296875
"1702",28714.400390625
"1703",6235.5361328125
"1704",2881.41333007812
"1705",3674.79760742188
"1706",29871.80078125
"1707",34715.74609375
"1708",303.508056640625
"1709",3199.88305664062
"1710",10569.40234375
"1711",6159.76416015625
"1712",11351.1943359375
"1713",57918.19921875
"1714",5314.548828125
"1715",7507.17333984375
"1716",1595.03015136719
"1717",17315.923828125
"1718",6535.30859375
"1719",12112.39453125
"1720",3637.43432617188
"1721",1579.43566894531
"1722",2042.64172363281
"1723",11297.5458984375
"1724",23947.71875
"1725",15501.09765625
"1726",1374.64050292969
"1727",18736.396484375
"1728",18288.84765625
"1729",19570.576171875
"1730",265.195770263672
"1731",15671.318359375
"1732",6491.85693359375
"1733",12208.81640625
"1734",4153.00634765625
"1735",5308.5341796875
"1736",18695.962890625
"1737",22864.39453125
"1738",20292.416015625
"1739",103799.296875
"1740",10211.23828125
"1741",7314.00732421875
"1742",596.668090820312
"1743",394.557189941406
"1744",80146.125
"1745",73876.4296875
"1746",18162.4140625
"1747",22643.130859375
"1748",26137.3203125
"1749",31849.69921875
"1750",33789.03125
"1751",1684.20056152344
"1752",34477.59375
"1753",86811.078125
"1754",13141.20703125
"1755",33002.234375
"1756",21462.056640625
"1757",442.519927978516
"1758",14295.197265625
"1759",6523.845703125
"1760",14471.806640625
"1761",1696.54614257812
"1762",5039.169921875
"1763",23860.412109375
"1764",47169.23828125
"1765",56.3281211853027
"1766",4982.466796875
"1767",69019.609375
"1768",42942.07421875
"1769",1422.79296875
"1770",4347.11328125
"1771",467.12841796875
"1772",131103.953125
"1773",10679.2587890625
"1774",40390.046875
"1775",1637.33642578125
"1776",2418.00317382812
"1777",8200.0439453125
"1778",41387.75
"1779",11891.71484375
"1780",3763.55517578125
"1781",10896.361328125
"1782",3580.41625976562
"1783",99812.703125
"1784",6086.39501953125
"1785",4274.86572265625
"1786",124964.6875
"1787",5099.92431640625
"1788",8644.8203125
"1789",19204.494140625
"1790",109303.7421875
"1791",15111.7353515625
"1792",28991.228515625
"1793",6534.154296875
"1794",1895.876953125
"1795",6593.89306640625
"1796",20909.58984375
"1797",50051.8359375
"1798",35033.6953125
"1799",823.024536132812
"1800",42.4841957092285
"1801",1308.037109375
"1802",1034.25891113281
"1803",27183.126953125
"1804",1706.07043457031
"1805",13221.521484375
"1806",12203.751953125
"1807",20256.33984375
"1808",2967.21997070312
"1809",12761.6259765625
"1810",30895.296875
"1811",12732.716796875
"1812",44909.046875
"1813",48648.578125
"1814",14484.5625
"1815",5096.45361328125
"1816",4566.8916015625
"1817",9222.728515625
"1818",30854.783203125
"1819",15576.0107421875
"1820",124535.75
"1821",17960.2578125
"1822",28519.5234375
"1823",16883.318359375
"1824",22022.92578125
"1825",20950.423828125
"1826",4181.80517578125
"1827",33841.52734375
"1828",15838.990234375
"1829",19899.962890625
"1830",25179.173828125
"1831",5633.75048828125
"1832",6379.208984375
"1833",10390.2568359375
"1834",109037.5859375
"1835",12741.4775390625
"1836",31030.42578125
"1837",4244.93359375
"1838",7758.861328125
"1839",25174.25
"1840",41098.54296875
"1841",14650.486328125
"1842",20588.978515625
"1843",5320.5087890625
"1844",2995.3701171875
"1845",726.34423828125
"1846",3792.73486328125
"1847",10590.38671875
"1848",4348.5927734375
"1849",25221.236328125
"1850",2699.01318359375
"1851",20253.6171875
"1852",14168.267578125
"1853",31308.255859375
"1854",7028.47216796875
"1855",6753.43896484375
"1856",17481.810546875
"1857",457.982788085938
"1858",14011.234375
"1859",5072.0078125
"1860",3805.1513671875
"1861",89.4652481079102
"1862",17387.82421875
"1863",1694.41870117188
"1864",6386.04541015625
"1865",13722.26953125
"1866",30143.708984375
"1867",40800.421875
"1868",4036.88305664062
"1869",31441.078125
"1870",3933.82788085938
"1871",1872.10119628906
"1872",42697.48046875
"1873",10698.3310546875
"1874",50235.5859375
"1875",105417.015625
"1876",6907.19873046875
"1877",111.396484375
"1878",32974.265625
"1879",7298.603515625
"1880",177.296798706055
"1881",41211.18359375
"1882",60915.3515625
"1883",10376.0283203125
"1884",10253.7509765625
"1885",25045.984375
"1886",15477.083984375
"1887",3091.9482421875
"1888",6648.1259765625
"1889",12030.7578125
"1890",17169.908203125
"1891",24302.609375
"1892",22695.50390625
"1893",47072.5234375
"1894",2431.2197265625
"1895",8317.619140625
"1896",13068.55078125
"1897",14440.8984375
"1898",7671.9091796875
"1899",66694.3671875
"1900",7096.658203125
"1901",9503.625
"1902",28611.533203125
"1903",4191.6875
"1904",36587.078125
"1905",23173.033203125
"1906",13826.291015625
"1907",23915.712890625
"1908",66713.59375
"1909",26146.30078125
"1910",6319.921875
"1911",32753.9765625
"1912",4524.54150390625
"1913",15666.685546875
"1914",27907.64453125
"1915",27533.681640625
"1916",49891.42578125
"1917",5865.70703125
"1918",25982.41796875
"1919",8489.10546875
"1920",10163.1376953125
"1921",24698.125
"1922",11736.4033203125
"1923",5813.05224609375
"1924",14213.7392578125
"1925",31091.5390625
"1926",4500.56201171875
"1927",3789.87036132812
"1928",20299.94921875
"1929",63431.66796875
"1930",5500.80517578125
"1931",17347.38671875
"1932",10849.4130859375
"1933",50078.46484375
"1934",7812.19970703125
"1935",39720.2109375
"1936",22252.6328125
"1937",13046.611328125
"1938",15334.79296875
"1939",29287.599609375
"1940",11097.7724609375
"1941",38643.23046875
"1942",16011.9833984375
"1943",1850.78479003906
"1944",13980.62109375
"1945",15834.3681640625
"1946",27628.04296875
"1947",24997.83984375
"1948",38921.9609375
"1949",2072.42309570312
"1950",10818.0615234375
"1951",6705.12255859375
"1952",13456.21875
"1953",47936.921875
"1954",18291.033203125
"1955",3852.00805664062
"1956",14156.02734375
"1957",47800.109375
"1958",29513.744140625
"1959",20371.162109375
"1960",5426.3671875
"1961",9277.96875
"1962",38337.5
"1963",19828.392578125
"1964",3837.78735351562
"1965",5151.2666015625
"1966",2826.11401367188
"1967",24922.9609375
